geo_id,state_code,county_code,county_name,cbp_small_biz_count,crunchbase_count,state_abbv,2013_pop_est,land_area_sqmile,pop_density
0500000US48401,48,401,Rusk County,834,0,TX,53622,924.027,58.03077183
0500000US55107,55,107,Rusk County,318,0,WI,14395,913.585,15.75660721
0500000US20167,20,167,Russell County,276,0,KS,6933,886.26,7.822760815
0500000US01113,1,113,Russell County,781,1,AL,59585,641.14,92.93602021
0500000US51167,51,167,Russell County,483,0,VA,28264,473.822,59.6510926
0500000US21207,21,207,Russell County,372,0,KY,17752,253.657,69.9842701
0500000US47149,47,149,Rutherford County,4649,1,TN,281029,619.364,453.738028
0500000US37161,37,161,Rutherford County,1252,0,NC,66956,564.151,118.6845366
0500000US50021,50,21,Rutland County,2163,2,VT,60622,929.821,65.197495
0500000US48403,48,403,Sabine County,171,0,TX,10361,491.39,21.08508517
0500000US22085,22,85,Sabine Parish,481,0,LA,24235,866.659,27.96370891
0500000US19161,19,161,Sac County,353,0,IA,10071,575.012,17.51441709
0500000US06067,6,67,Sacramento County,27520,119,CA,1462131,964.644,1515.720826
0500000US23023,23,23,Sagadahoc County,902,0,ME,35013,253.695,138.01218
0500000US26145,26,145,Saginaw County,4343,5,MI,196542,800.114,245.6424959
0500000US08109,8,109,Saguache County,117,3,CO,6208,3168.525,1.95927127
0500000US51775,51,775,Salem city,965,0,VA,25299,14.437,1752.372377
0500000US34033,34,33,Salem County,1164,1,NJ,65166,331.899,196.3428633
0500000US29195,29,195,Saline County,511,0,MO,23252,755.504,30.77680595
0500000US05125,5,125,Saline County,1836,3,AR,114404,723.604,158.1030508
0500000US20169,20,169,Saline County,1561,2,KS,55740,720.225,77.39248152
0500000US31151,31,151,Saline County,298,0,NE,14416,574.018,25.11419503
0500000US17165,17,165,Saline County,582,0,IL,24939,379.819,65.66022237
0500000US49035,49,35,Salt Lake County,29790,489,UT,1079721,742.282,1454.59677
0500000US45081,45,81,Saluda County,249,1,SC,20091,452.778,44.37273896
0500000US37163,37,163,Sampson County,994,1,NC,64150,944.74,67.90227999
0500000US48405,48,405,San Augustine County,129,0,TX,8769,530.657,16.5247985
0500000US06069,6,69,San Benito County,926,0,CA,57600,1388.71,41.47734228
0500000US06071,6,71,San Bernardino County,32356,97,CA,2088371,20056.938,104.1221247
0500000US06073,6,73,San Diego County,78212,1867,CA,3211252,4206.63,763.3787616
0500000US06075,6,75,San Francisco County,32266,7422,CA,837442,46.873,17866.19162
0500000US48407,48,407,San Jacinto County,196,0,TX,26856,569.243,47.17844576
0500000US06077,6,77,San Joaquin County,10647,7,CA,704379,1391.322,506.265983
0500000US49037,49,37,San Juan County,258,0,UT,14973,7819.988,1.914708821
0500000US35045,35,45,San Juan County,2800,1,NM,126503,5513.067,22.94602986
0500000US08111,8,111,San Juan County,68,0,CO,692,387.488,1.785861756
0500000US53055,53,55,San Juan County,939,1,WA,15875,173.915,91.2802231
0500000US06079,6,79,San Luis Obispo County,7864,31,CA,276443,3298.567,83.80699861
0500000US06081,6,81,San Mateo County,20279,3141,CA,747373,448.408,1666.725393
0500000US35047,35,47,San Miguel County,440,0,NM,28541,4715.821,6.052180522
0500000US08113,8,113,San Miguel County,613,4,CO,7678,1286.611,5.967615697
0500000US48409,48,409,San Patricio County,1042,0,TX,66137,693.451,95.37371783
0500000US48411,48,411,San Saba County,147,0,TX,6012,1135.297,5.295530597
0500000US46111,46,111,Sanborn County,54,0,SD,2324,569.321,4.082055642
0500000US30089,30,89,Sanders County,353,0,MT,11363,2760.524,4.116247495
0500000US35043,35,43,Sandoval County,1648,6,NM,136575,3710.65,36.80621993
0500000US39143,39,143,Sandusky County,1303,3,OH,60098,408.453,147.1356558
0500000US17167,17,167,Sangamon County,5064,6,IL,199145,868.302,229.3499266
0500000US26151,26,151,Sanilac County,835,0,MI,41823,962.566,43.44948814
0500000US49039,49,39,Sanpete County,398,1,UT,28237,1590.152,17.75742193
0500000US06083,6,83,Santa Barbara County,11197,238,CA,435697,2735.085,159.299254
0500000US06085,6,85,Santa Clara County,46020,6692,CA,1862041,1290.1,1443.33075
0500000US04023,4,23,Santa Cruz County,1145,0,AZ,46768,1236.916,37.81016658
0500000US06087,6,87,Santa Cruz County,6774,72,CA,269419,445.17,605.2047532
0500000US35049,35,49,Santa Fe County,4711,24,NM,147423,1909.414,77.20850481
0500000US12113,12,113,Santa Rosa County,2468,1,FL,161096,1011.605,159.2479278
0500000US12115,12,115,Sarasota County,12897,39,FL,390429,555.868,702.3771831
0500000US36091,36,91,Saratoga County,5114,7,NY,223865,809.984,276.3820026
0500000US38081,38,81,Sargent County,123,0,ND,3890,858.513,4.531090385
0500000US31153,31,153,Sarpy County,3335,3,NE,169331,238.99,708.5275535
0500000US55111,55,111,Sauk County,1776,0,WI,63162,830.902,76.01618482
0500000US31155,31,155,Saunders County,524,0,NE,20929,750.234,27.89662958
0500000US55113,55,113,Sawyer County,660,0,WI,16513,1257.305,13.13364697
0500000US36093,36,93,Schenectady County,3060,10,NY,155333,204.516,759.515148
0500000US48413,48,413,Schleicher County,54,0,TX,3206,1310.63,2.446151851
0500000US13249,13,249,Schley County,58,0,GA,5089,166.906,30.49021605
0500000US36095,36,95,Schoharie County,559,0,NY,31844,621.819,51.21104373
0500000US26153,26,153,Schoolcraft County,235,0,MI,8247,1171.358,7.040546101
0500000US17169,17,169,Schuyler County,155,0,IL,7444,437.273,17.02369001
0500000US36097,36,97,Schuyler County,386,1,NY,18460,328.333,56.22340733
0500000US29197,29,197,Schuyler County,81,0,MO,4358,307.303,14.18144307
0500000US42107,42,107,Schuylkill County,2798,6,PA,146920,778.634,188.6894228
0500000US39145,39,145,Scioto County,1278,3,OH,78153,610.213,128.0749509
0500000US29199,29,199,Scotland County,130,0,MO,4921,436.671,11.26935382
0500000US37165,37,165,Scotland County,617,0,NC,36025,318.845,112.9859336
0500000US05127,5,127,Scott County,153,0,AR,10950,892.32,12.27138246
0500000US20171,20,171,Scott County,191,0,KS,5035,717.544,7.016991293
0500000US28123,28,123,Scott County,462,0,MS,28273,609.185,46.41118872
0500000US51169,51,169,Scott County,298,0,VA,22640,535.53,42.27587623
0500000US47151,47,151,Scott County,317,0,TN,22015,532.297,41.35848972
0500000US19163,19,163,Scott County,4393,3,IA,170385,458.089,371.9473727
0500000US29201,29,201,Scott County,1054,0,MO,39290,419.99,93.54984642
0500000US27139,27,139,Scott County,3209,3,MN,137232,356.476,384.968413
0500000US21209,21,209,Scott County,868,1,KY,49947,281.766,177.2641128
0500000US17171,17,171,Scott County,84,0,IL,5222,250.913,20.8119946
0500000US18143,18,143,Scott County,398,4,IN,23972,190.397,125.9053451
0500000US31157,31,157,Scotts Bluff County,1077,1,NE,36848,739.401,49.83493395
0500000US13251,13,251,Screven County,212,0,GA,14240,645.101,22.07406282
0500000US48415,48,415,Scurry County,434,0,TX,17302,905.444,19.10885709
0500000US05129,5,129,Searcy County,116,0,AR,8023,666.095,12.04482844
0500000US05131,5,131,Sebastian County,3472,2,AR,127342,531.911,239.4047124
0500000US20173,20,173,Sedgwick County,11724,9,KS,505415,997.512,506.6756089
0500000US08115,8,115,Sedgwick County,71,0,CO,2360,548.041,4.30624716
0500000US40133,40,133,Seminole County,469,0,OK,25426,632.837,40.1778025
0500000US12117,12,117,Seminole County,12619,49,FL,436041,309.221,1410.127385
0500000US13253,13,253,Seminole County,187,0,GA,8945,235.226,38.02725889
0500000US39147,39,147,Seneca County,1138,0,OH,55914,551.017,101.4741832
0500000US36099,36,99,Seneca County,717,0,NY,35409,323.705,109.3866329
0500000US47153,47,153,Sequatchie County,179,0,TN,14681,265.858,55.22120831
0500000US40135,40,135,Sequoyah County,571,0,OK,41218,673.271,61.22051893
0500000US49041,49,41,Sevier County,515,0,UT,20852,1910.577,10.91398044
0500000US47155,47,155,Sevier County,2543,0,TN,93570,592.5,157.9240506
0500000US05133,5,133,Sevier County,269,0,AR,17366,565.126,30.72943025
0500000US20175,20,175,Seward County,554,0,KS,23390,639.497,36.57562115
0500000US31159,31,159,Seward County,437,0,NE,17089,571.428,29.90577991
0500000US48417,48,417,Shackelford County,129,0,TX,3375,914.286,3.691405096
0500000US46113,46,113,Shannon County,66,0,SD,14118,2093.898,6.742448773
0500000US29203,29,203,Shannon County,162,0,MO,8297,1003.82,8.265426072
0500000US28125,28,125,Sharkey County,125,0,MS,4708,431.72,10.90521634
0500000US05135,5,135,Sharp County,309,1,AR,17049,604.439,28.20632024
0500000US06089,6,89,Shasta County,4122,5,CA,178980,3775.402,47.40687217
0500000US55115,55,115,Shawano County,898,0,WI,41643,893.057,46.6297224
0500000US20177,20,177,Shawnee County,4247,2,KS,178831,544.016,328.7237875
0500000US55117,55,117,Sheboygan County,2644,2,WI,114922,511.265,224.7797131
0500000US48419,48,419,Shelby County,522,0,TX,25792,795.583,32.41899337
0500000US01117,1,117,Shelby County,4836,4,AL,204180,784.93,260.1251067
0500000US47157,47,157,Shelby County,19343,172,TN,939465,763.174,1230.997125
0500000US17173,17,173,Shelby County,443,0,IL,22119,758.523,29.16061873
0500000US19165,19,165,Shelby County,397,0,IA,11961,590.779,20.24614958
0500000US29205,29,205,Shelby County,161,0,MO,6177,500.864,12.33268911
0500000US18145,18,145,Shelby County,903,2,IN,44729,411.147,108.7907731
0500000US39149,39,149,Shelby County,978,1,OH,49192,407.675,120.6647452
0500000US21211,21,211,Shelby County,877,1,KY,44216,379.636,116.4694602
0500000US51171,51,171,Shenandoah County,868,1,VA,42684,508.776,83.89546677
0500000US27141,27,141,Sherburne County,1903,11,MN,90158,432.917,208.25701
0500000US56033,56,33,Sheridan County,1141,1,WY,29824,2523.993,11.81619759
0500000US31161,31,161,Sheridan County,168,0,NE,5251,2440.862,2.151289176
0500000US30091,30,91,Sheridan County,186,0,MT,3668,1677.08,2.187134782
0500000US38083,38,83,Sheridan County,46,0,ND,1304,972.379,1.34104089
0500000US20179,20,179,Sheridan County,105,0,KS,2553,895.957,2.849467106
0500000US20181,20,181,Sherman County,259,0,KS,6115,1056.066,5.7903578
0500000US48421,48,421,Sherman County,61,0,TX,3093,923.035,3.350902187
0500000US41055,41,55,Sherman County,52,0,OR,1731,823.694,2.10150857
0500000US31163,31,163,Sherman County,81,0,NE,3106,565.828,5.489300636
0500000US26155,26,155,Shiawassee County,1134,0,MI,68900,530.668,129.8363572
0500000US16079,16,79,Shoshone County,355,1,ID,12690,2629.665,4.825709739
0500000US27143,27,143,Sibley County,359,0,MN,15072,588.779,25.59873909
0500000US35051,35,51,Sierra County,216,0,NM,11572,4178.956,2.769112668
0500000US06091,6,91,Sierra County,67,0,CA,3047,953.214,3.196553974
0500000US30093,30,93,Silver Bow County,1153,0,MT,34523,718.477,48.05025074
0500000US28127,28,127,Simpson County,416,0,MS,27500,589.163,46.67638667
0500000US21213,21,213,Simpson County,360,0,KY,17793,234.204,75.97222934
0500000US31165,31,165,Sioux County,13,0,NE,1313,2066.74,0.635300038
0500000US38085,38,85,Sioux County,28,0,ND,4430,1094.094,4.049012242
0500000US19167,19,167,Sioux County,1231,0,IA,34547,768.332,44.96363551
0500000US06093,6,93,Siskiyou County,1075,1,CA,43799,6277.887,6.976710476
0500000US02220,2,220,Sitka City and Borough,382,0,AK,9020,2870.339,3.142485957
0500000US53057,53,57,Skagit County,3349,3,WA,118837,1731.203,68.64417402
0500000US02230,2,230,Skagway Municipality,109,0,AK,995,452.325,2.199745758
0500000US53059,53,59,Skamania County,196,6,WA,11274,1655.677,6.809299157
0500000US38087,38,87,Slope County,20,0,ND,761,1214.922,0.62637766
0500000US48423,48,423,Smith County,5656,3,TX,216080,921.454,234.4989549
0500000US20183,20,183,Smith County,146,0,KS,3706,895.465,4.138631884
0500000US28129,28,129,Smith County,162,0,MS,16225,636.252,25.50090216
0500000US47159,47,159,Smith County,264,0,TN,19074,314.289,60.68936552
0500000US51173,51,173,Smyth County,515,1,VA,31652,450.928,70.19302416
0500000US53061,53,61,Snohomish County,17195,21,WA,745913,2087.273,357.3624533
0500000US42109,42,109,Snyder County,859,1,PA,39865,328.705,121.2789583
0500000US35053,35,53,Socorro County,228,1,NM,17584,6646.679,2.645531701
0500000US06095,6,95,Solano County,6661,11,CA,424788,821.765,516.9215043
0500000US23025,23,25,Somerset County,1170,7,ME,51706,3924.403,13.1755072
0500000US42111,42,111,Somerset County,1701,1,PA,76520,1074.374,71.22287025
0500000US24039,24,39,Somerset County,366,0,MD,26273,319.723,82.17425709
0500000US34035,34,35,Somerset County,9882,95,NJ,330585,301.813,1095.330552
0500000US48425,48,425,Somervell County,194,0,TX,8658,186.463,46.43280436
0500000US06097,6,97,Sonoma County,13360,149,CA,495025,1575.849,314.1322551
0500000US51175,51,175,Southampton County,226,0,VA,18128,599.145,30.25644877
0500000US02240,2,240,Southeast Fairbanks Census Area,172,0,AK,6985,24768.808,0.282007919
0500000US13255,13,255,Spalding County,1114,1,GA,63829,196.469,324.88077
0500000US45083,45,83,Spartanburg County,6122,15,SC,290969,807.926,360.1431319
0500000US18147,18,147,Spencer County,395,0,IN,20944,396.744,52.78970822
0500000US21215,21,215,Spencer County,198,0,KY,17637,186.677,94.4786985
0500000US46115,46,115,Spink County,188,0,SD,6610,1503.925,4.395165982
0500000US53063,53,63,Spokane County,12196,42,WA,479398,1763.791,271.7997767
0500000US51177,51,177,Spotsylvania County,2328,0,VA,127348,401.496,317.1837328
0500000US22087,22,87,St. Bernard Parish,673,0,LA,43482,377.517,115.1789191
0500000US29183,29,183,St. Charles County,8076,10,MO,373495,560.435,666.4376779
0500000US22089,22,89,St. Charles Parish,938,0,LA,52617,279.083,188.5353103
0500000US26147,26,147,St. Clair County,3066,2,MI,160469,721.17,222.5120291
0500000US29185,29,185,St. Clair County,176,0,MO,9487,669.983,14.16006078
0500000US17163,17,163,St. Clair County,5317,1,IL,266955,657.759,405.8553361
0500000US01115,1,115,St. Clair County,1266,2,AL,86308,631.902,136.5844704
0500000US55109,55,109,St. Croix County,2131,5,WI,85930,722.329,118.9624119
0500000US05123,5,123,St. Francis County,462,2,AR,27260,634.771,42.94462097
0500000US29187,29,187,St. Francois County,1473,0,MO,66215,451.887,146.5299953
0500000US22091,22,91,St. Helena Parish,119,0,LA,10875,408.403,26.62810998
0500000US22093,22,93,St. James Parish,318,0,LA,21752,241.537,90.05659588
0500000US22095,22,95,St. John the Baptist Parish,712,0,LA,43761,213.071,205.3822435
0500000US12109,12,109,St. Johns County,5301,29,FL,209647,600.655,349.0306415
0500000US26149,26,149,St. Joseph County,1152,1,MI,60964,500.591,121.7840513
0500000US18141,18,141,St. Joseph County,5770,11,IN,266709,457.85,582.5248444
0500000US22097,22,97,St. Landry Parish,1597,0,LA,83454,923.879,90.33001075
0500000US36089,36,89,St. Lawrence County,1968,5,NY,111963,2680.377,41.77136276
0500000US29510,29,510,St. Louis city,9748,66,MO,318416,61.909,5143.290959
0500000US27137,27,137,St. Louis County,5293,9,MN,200540,6247.401,32.09974836
0500000US29189,29,189,St. Louis County,30756,344,MO,1001444,507.8,1972.122883
0500000US12111,12,111,St. Lucie County,5055,12,FL,286832,571.926,501.5194273
0500000US22099,22,99,St. Martin Parish,954,2,LA,52936,737.648,71.76322582
0500000US22101,22,101,St. Mary Parish,1311,0,LA,53543,555.379,96.40803847
0500000US24037,24,37,St. Mary's County,1926,5,MD,109633,357.18,306.9404782
0500000US22103,22,103,St. Tammany Parish,6146,6,LA,242333,845.551,286.5977333
0500000US20185,20,185,Stafford County,129,0,KS,4359,792.046,5.503468233
0500000US51179,51,179,Stafford County,2141,0,VA,136788,268.956,508.5887654
0500000US06099,6,99,Stanislaus County,8497,3,CA,525491,1494.827,351.5396765
0500000US46117,46,117,Stanley County,110,0,SD,2981,1444.432,2.063787011
0500000US37167,37,167,Stanly County,1298,1,NC,60635,395.086,153.4729148
0500000US20187,20,187,Stanton County,60,0,KS,2194,680.345,3.224834459
0500000US31167,31,167,Stanton County,107,0,NE,6133,427.949,14.33114694
0500000US38089,38,89,Stark County,1182,0,ND,28212,1334.735,21.13677996
0500000US39151,39,151,Stark County,8273,5,OH,375432,575.271,652.6176359
0500000US17175,17,175,Stark County,117,1,IL,5907,288.079,20.50479209
0500000US18149,18,149,Starke County,304,0,IN,23197,309.134,75.03865638
0500000US48427,48,427,Starr County,553,0,TX,61963,1223.179,50.65734451
0500000US51790,51,790,Staunton city,756,0,VA,24350,19.975,1219.02378
0500000US29186,29,186,Ste. Genevieve County,389,0,MO,17778,499.153,35.61633407
0500000US27145,27,145,Stearns County,4316,15,MN,152092,1343.133,113.2367383
0500000US38091,38,91,Steele County,59,0,ND,1960,712.215,2.751977984
0500000US27147,27,147,Steele County,999,1,MN,36465,429.645,84.87239465
0500000US48429,48,429,Stephens County,255,0,TX,9247,896.719,10.31203755
0500000US40137,40,137,Stephens County,1078,0,OK,44919,870.244,51.61655811
0500000US13257,13,257,Stephens County,543,0,GA,25683,179.131,143.3755185
0500000US17177,17,177,Stephenson County,1084,3,IL,46740,564.523,82.79556369
0500000US48431,48,431,Sterling County,46,0,TX,1219,923.451,1.320048384
0500000US36101,36,101,Steuben County,1806,1,NY,98650,1390.559,70.94269283
0500000US18151,18,151,Steuben County,970,0,IN,34358,308.939,111.2128932
0500000US53065,53,65,Stevens County,859,0,WA,43430,2477.765,17.52789308
0500000US20189,20,189,Stevens County,136,0,KS,5816,727.293,7.99677709
0500000US27149,27,149,Stevens County,333,0,MN,9735,563.604,17.27276598
0500000US47161,47,161,Stewart County,147,0,TN,13362,459.33,29.09019659
0500000US13259,13,259,Stewart County,62,0,GA,5868,458.733,12.79175468
0500000US30095,30,95,Stillwater County,257,0,MT,9318,1795.35,5.190074359
0500000US29207,29,207,Stoddard County,710,0,MO,29780,823.222,36.17493216
0500000US37169,37,169,Stokes County,607,1,NC,46588,448.857,103.7925219
0500000US05137,5,137,Stone County,234,0,AR,12581,606.405,20.7468606
0500000US29209,29,209,Stone County,679,2,MO,31297,464.033,67.44563425
0500000US28131,28,131,Stone County,261,0,MS,18016,445.485,40.44131677
0500000US48433,48,433,Stonewall County,48,0,TX,1432,916.313,1.562784769
0500000US32029,32,29,Storey County,81,0,NV,3942,262.92,14.99315381
0500000US19169,19,169,Story County,2004,17,IA,92406,572.818,161.3182547
0500000US33017,33,17,Strafford County,2530,13,NH,124593,368.975,337.6732841
0500000US38093,38,93,Stutsman County,663,0,ND,21120,2221.724,9.506131275
0500000US56035,56,35,Sublette County,460,1,WY,10041,4886.537,2.054829422
0500000US51800,51,800,Suffolk city,1490,0,VA,85728,400.168,214.2300234
0500000US36103,36,103,Suffolk County,48625,109,NY,1499738,912.051,1644.357607
0500000US25025,25,25,Suffolk County,19982,1470,MA,755503,58.154,12991.41933
0500000US36105,36,105,Sullivan County,1936,2,NY,76665,968.132,79.18858172
0500000US29211,29,211,Sullivan County,115,0,MO,6448,647.981,9.950909054
0500000US33019,33,19,Sullivan County,934,0,NH,42984,537.313,79.99806444
0500000US42113,42,113,Sullivan County,160,0,PA,6351,449.94,14.11521536
0500000US18153,18,153,Sullivan County,336,0,IN,21223,447.142,47.46366926
0500000US47163,47,163,Sullivan County,3289,2,TN,156595,413.363,378.8316806
0500000US46119,46,119,Sully County,67,1,SD,1437,1006.817,1.427270298
0500000US54089,54,89,Summers County,160,0,WV,13563,360.46,37.62692116
0500000US49043,49,43,Summit County,2138,30,UT,38486,1871.712,20.56192406
0500000US08117,8,117,Summit County,2137,3,CO,28649,608.358,47.09233708
0500000US39153,39,153,Summit County,13353,66,OH,541824,412.748,1312.723502
0500000US20191,20,191,Sumner County,490,0,KS,23591,1181.941,19.95954113
0500000US47165,47,165,Sumner County,2933,3,TN,168888,529.449,318.9882312
0500000US01119,1,119,Sumter County,201,0,AL,13361,903.887,14.78171497
0500000US45085,45,85,Sumter County,1769,0,SC,108123,665.066,162.5748422
0500000US12119,12,119,Sumter County,1317,1,FL,107056,546.933,195.7387834
0500000US13261,13,261,Sumter County,628,0,GA,31364,482.697,64.97657951
0500000US28133,28,133,Sunflower County,447,0,MS,27997,697.754,40.12445647
0500000US37171,37,171,Surry County,1678,0,NC,73050,532.166,137.269198
0500000US51181,51,181,Surry County,73,0,VA,6765,278.949,24.25174494
0500000US42115,42,115,Susquehanna County,887,1,PA,42286,823.435,51.35317299
0500000US10005,10,5,Sussex County,5334,18,DE,206649,936.079,220.7602136
0500000US34037,34,37,Sussex County,3262,2,NJ,145992,519.014,281.28721
0500000US51183,51,183,Sussex County,191,0,VA,11810,490.22,24.09122435
0500000US06101,6,101,Sutter County,1695,4,CA,95350,602.41,158.280905
0500000US48435,48,435,Sutton County,139,0,TX,4006,1453.926,2.755298413
0500000US12121,12,121,Suwannee County,670,0,FL,43734,688.552,63.51590003
0500000US37173,37,173,Swain County,362,0,NC,14058,527.996,26.62520171
0500000US30097,30,97,Sweet Grass County,155,0,MT,3669,1855.205,1.977679017
0500000US56037,56,37,Sweetwater County,1345,1,WY,45237,10426.649,4.338594308
0500000US27151,27,151,Swift County,305,0,MN,9546,742.083,12.86379017
0500000US48437,48,437,Swisher County,148,0,TX,7763,890.159,8.720913904
0500000US18155,18,155,Switzerland County,130,0,IN,10526,220.633,47.70818509
0500000US13263,13,263,Talbot County,57,0,GA,6456,391.389,16.49509823
0500000US24041,24,41,Talbot County,1466,0,MD,37931,268.538,141.2500279
0500000US13265,13,265,Taliaferro County,17,0,GA,1703,194.608,8.750924936
0500000US01121,1,121,Talladega County,1225,1,AL,81096,736.775,110.0688813
0500000US28135,28,135,Tallahatchie County,171,0,MS,15081,645.288,23.37095994
0500000US01123,1,123,Tallapoosa County,719,0,AL,41203,716.521,57.50424621
0500000US19171,19,171,Tama County,340,0,IA,17576,721.011,24.37688191
0500000US29213,29,213,Taney County,1752,3,MO,53575,632.436,84.71212897
0500000US22105,22,105,Tangipahoa Parish,2274,1,LA,125412,791.275,158.4935705
0500000US35055,35,55,Taos County,1082,0,NM,33035,2203.11,14.99471202
0500000US48439,48,439,Tarrant County,38669,91,TX,1911541,863.608,2213.435957
0500000US28137,28,137,Tate County,358,0,MS,28373,404.759,70.09850306
0500000US13267,13,267,Tattnall County,289,0,GA,25526,479.403,53.24539062
0500000US12123,12,123,Taylor County,400,0,FL,22857,1043.305,21.90826268
0500000US55119,55,119,Taylor County,482,0,WI,20610,974.876,21.14115026
0500000US48441,48,441,Taylor County,3372,2,TX,134117,915.552,146.4875834
0500000US19173,19,173,Taylor County,134,0,IA,6161,531.902,11.58296077
0500000US13269,13,269,Taylor County,120,0,GA,8464,376.686,22.46964315
0500000US21217,21,217,Taylor County,618,1,KY,24649,266.327,92.55163765
0500000US54091,54,91,Taylor County,229,0,WV,16973,172.771,98.23986664
0500000US17179,17,179,Tazewell County,2790,7,IL,136352,648.974,210.1039487
0500000US51185,51,185,Tazewell County,1088,2,VA,44103,518.846,85.00210082
0500000US06103,6,103,Tehama County,955,0,CA,63057,2949.709,21.37736299
0500000US13271,13,271,Telfair County,189,0,GA,16591,437.303,37.93936927
0500000US08119,8,119,Teller County,672,0,CO,23275,557.055,41.78222976
0500000US22107,22,107,Tensas Parish,85,0,LA,4908,602.784,8.142220099
0500000US22109,22,109,Terrebonne Parish,3002,0,LA,112749,1231.815,91.53078993
0500000US48443,48,443,Terrell County,16,0,TX,903,2358.026,0.382947431
0500000US13273,13,273,Terrell County,164,0,GA,9022,335.439,26.89609735
0500000US48445,48,445,Terry County,235,0,TX,12743,888.839,14.33667965
0500000US56039,56,39,Teton County,1950,5,WY,22268,3995.379,5.573438715
0500000US30099,30,99,Teton County,206,0,MT,6065,2272.375,2.669013697
0500000US16081,16,81,Teton County,418,0,ID,10275,449.456,22.86096971
0500000US40139,40,139,Texas County,486,0,OK,22081,2041.261,10.81733301
0500000US29215,29,215,Texas County,479,0,MO,25636,1177.266,21.77587733
0500000US31169,31,169,Thayer County,208,0,NE,5189,573.807,9.043110314
0500000US20193,20,193,Thomas County,333,0,KS,7948,1074.687,7.395641708
0500000US31171,31,171,Thomas County,21,0,NE,699,713.236,0.980040267
0500000US13275,13,275,Thomas County,1049,3,GA,44869,544.596,82.38951443
0500000US48447,48,447,Throckmorton County,49,0,TX,1600,912.552,1.753324742
0500000US53067,53,67,Thurston County,5832,7,WA,262388,721.961,363.4379142
0500000US31173,31,173,Thurston County,122,0,NE,6895,393.584,17.51849669
0500000US13277,13,277,Tift County,1015,0,GA,40286,258.915,155.5954657
0500000US41057,41,57,Tillamook County,704,0,OR,25317,1102.58,22.96159916
0500000US40141,40,141,Tillman County,143,0,OK,7711,871.134,8.851680683
0500000US42117,42,117,Tioga County,888,0,PA,42463,1133.788,37.45232795
0500000US36107,36,107,Tioga County,819,2,NY,50243,518.602,96.88161635
0500000US28139,28,139,Tippah County,342,0,MS,22084,457.815,48.23782532
0500000US18157,18,157,Tippecanoe County,3357,31,IN,180174,499.806,360.4878693
0500000US47167,47,167,Tipton County,693,0,TN,61586,458.366,134.3598784
0500000US18159,18,159,Tipton County,305,0,IN,15650,260.541,60.06732146
0500000US28141,28,141,Tishomingo County,350,0,MS,19529,424.254,46.03138686
0500000US48449,48,449,Titus County,629,0,TX,32581,406.054,80.23809641
0500000US46121,46,121,Todd County,55,0,SD,9982,1388.556,7.188763003
0500000US27153,27,153,Todd County,559,0,MN,24382,944.982,25.80154966
0500000US21219,21,219,Todd County,198,0,KY,12503,374.496,33.38620439
0500000US09013,9,13,Tolland County,2393,4,CT,151377,410.214,369.0195849
0500000US48451,48,451,Tom Green County,2735,0,TX,114954,1521.972,75.52964181
0500000US36109,36,109,Tompkins County,2340,42,NY,103617,474.649,218.3023666
0500000US49045,49,45,Tooele County,756,1,UT,60762,6941.352,8.753626095
0500000US30101,30,101,Toole County,194,0,MT,5138,1915.647,2.682122541
0500000US13279,13,279,Toombs County,672,0,GA,27273,364.005,74.92479499
0500000US35057,35,57,Torrance County,231,1,NM,15717,3344.845,4.698872444
0500000US38095,38,95,Towner County,84,0,ND,2317,1024.561,2.26145637
0500000US13281,13,281,Towns County,284,0,GA,10771,166.563,64.66622239
0500000US38097,38,97,Traill County,301,0,ND,8245,861.949,9.565531139
0500000US37175,37,175,Transylvania County,789,5,NC,32903,378.528,86.92355651
0500000US27155,27,155,Traverse County,122,0,MN,3445,573.902,6.002767023
0500000US48453,48,453,Travis County,31008,1571,TX,1120954,990.202,1132.045785
0500000US30103,30,103,Treasure County,18,0,MT,700,977.398,0.716187265
0500000US20195,20,195,Trego County,119,8,KS,2980,889.478,3.350279602
0500000US55121,55,121,Trempealeau County,646,0,WI,29582,732.965,40.35936232
0500000US13283,13,283,Treutlen County,82,0,GA,6712,199.436,33.65490684
0500000US21221,21,221,Trigg County,226,0,KY,14293,441.433,32.37863957
0500000US21223,21,223,Trimble County,79,0,KY,8816,151.648,58.13462756
0500000US06105,6,105,Trinity County,253,0,CA,13448,3179.254,4.22992312
0500000US48455,48,455,Trinity County,182,0,TX,14393,693.608,20.75091406
0500000US46123,46,123,Tripp County,211,0,SD,5498,1612.446,3.409726589
0500000US13285,13,285,Troup County,1400,1,GA,69053,413.988,166.7995208
0500000US47169,47,169,Trousdale County,119,0,TN,7828,114.193,68.55061168
0500000US39155,39,155,Trumbull County,4125,2,OH,206442,618.297,333.8880829
0500000US54093,54,93,Tucker County,174,0,WV,6968,418.922,16.63316799
0500000US06107,6,107,Tulare County,6133,4,CA,454143,4824.215,94.13821731
0500000US40143,40,143,Tulsa County,18528,47,OK,622409,570.246,1091.474557
0500000US28143,28,143,Tunica County,210,0,MS,10560,454.668,23.22573834
0500000US06109,6,109,Tuolumne County,1287,10,CA,53874,2220.884,24.25790811
0500000US46125,46,125,Turner County,261,0,SD,8361,617.057,13.54980172
0500000US13287,13,287,Turner County,153,0,GA,8134,285.393,28.50104943
